"review_id","analysis_id","analysis_group","analysis_number","analysis_name","subgroup","subgroup_number","study_id","study_year","outcome_type","measure","TE","seTE","review_doi","review_url"
"CD014758","CD014758_G2_N1",2,1,"Change in refractive error from baseline","At 3 years",NA,"Cheng 2010",2010,"GENSUM","GIV",0.81,0.164,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G2_N1",2,1,"Change in refractive error from baseline","At 3 years",NA,"Pärssinen 1989",1989,"GENSUM","GIV",-0.19,0.1432,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G2_N2",2,2,"Change in axial length from baseline ","At 1 year",NA,"COMET Study 2003",1998,"GENSUM","GIV",-0.06,0.015,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G2_N2",2,2,"Change in axial length from baseline ","At 1 year",NA,"Cheng 2010",2010,"GENSUM","GIV",-0.12,0.0414,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G2_N2",2,2,"Change in axial length from baseline ","At 1 year",NA,"Edwards 2002",2002,"GENSUM","GIV",-0.05,0.092,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G2_N2",2,2,"Change in axial length from baseline ","At 1 year",NA,"STAMP Study 2012",2012,"GENSUM","GIV",-0.04,0.0349,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G2_N2",2,2,"Change in axial length from baseline ","At 2 years",NA,"COMET Study 2003",1998,"GENSUM","GIV",-0.08,0.0347,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G2_N2",2,2,"Change in axial length from baseline ","At 2 years",NA,"Cheng 2010",2010,"GENSUM","GIV",-0.21,0.0565,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G2_N2",2,2,"Change in axial length from baseline ","At 2 years",NA,"Edwards 2002",2002,"GENSUM","GIV",-0.02,0.0326,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G2_N2",2,2,"Change in axial length from baseline ","At 2 years",NA,"Zhu 2022",2022,"GENSUM","GIV",-0.07,0.064031,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G2_N2",2,2,"Change in axial length from baseline ","At 3 years",NA,"COMET Study 2003",1998,"GENSUM","GIV",-0.11,0.0283,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G2_N2",2,2,"Change in axial length from baseline ","At 3 years",NA,"Cheng 2010",2010,"GENSUM","GIV",-0.25,0.0866,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G2_N3",2,3,"Change in refractive error following cessation of treatment ","At 1 year after cessation of treatment",NA,"STAMP Study 2012",2012,"GENSUM","GIV",0,0.089150722575065,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G3_N1",3,1,"Change in refractive error from baseline ","At 1 year",NA,"Bao 2022",2022,"GENSUM","GIV",0,0.0718671229367754,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G3_N1",3,1,"Change in refractive error from baseline ","At 1 year",NA,"Sankaridurg 2010",2010,"GENSUM","GIV",0,0.0797938319606102,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G3_N1",3,1,"Change in refractive error from baseline ","At 1 year",NA,"Yuval 2024",2024,"GENSUM","GIV",0,0.109806835421809,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G3_N1",3,1,"Change in refractive error from baseline ","At 2 years",NA,"Bao 2022",2022,"GENSUM","GIV",0,0.107010414883122,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G3_N1",3,1,"Change in refractive error from baseline ","At 2 years",NA,"Hasebe 2014",2014,"GENSUM","GIV",0,0.0945817095739589,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G3_N1",3,1,"Change in refractive error from baseline ","At 2 years",NA,"Lam 2020",2020,"GENSUM","GIV",0,0.0848296132912277,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G3_N2",3,2,"Change in axial length from baseline","At 1 year",NA,"Bao 2022",2022,"GENSUM","GIV",0,0.0246750654860243,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G3_N2",3,2,"Change in axial length from baseline","At 2 years",NA,"Bao 2022",2022,"GENSUM","GIV",0,0.0456214410290251,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G3_N2",3,2,"Change in axial length from baseline","At 2 years",NA,"Hasebe 2014",2014,"GENSUM","GIV",0,0.0665892983017394,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G4_N1",4,1,"Change in refractive error from baseline","At 1 year",NA,"Anstice 2011",2011,"GENSUM","GIV",0.25,0.09,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G4_N1",4,1,"Change in refractive error from baseline","At 1 year",NA,"BLINK Study 2020",2020,"GENSUM","GIV",0.1546,0.0475,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G4_N1",4,1,"Change in refractive error from baseline","At 1 year",NA,"CONTROL Study 2016",2006,"GENSUM","GIV",0.56,0.09,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G4_N1",4,1,"Change in refractive error from baseline","At 1 year",NA,"Chamberlain 2019",2019,"GENSUM","GIV",0.37,0.099,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G4_N1",4,1,"Change in refractive error from baseline","At 1 year",NA,"DISC Study 2011",2011,"GENSUM","GIV",0.12,0.09,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G4_N1",4,1,"Change in refractive error from baseline","At 1 year",NA,"Fang 2022",2022,"GENSUM","GIV",0.374,0.163758,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G4_N1",4,1,"Change in refractive error from baseline","At 1 year",NA,"Garcia-del Valle 2021",2021,"GENSUM","GIV",0.29,0.1193,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G4_N1",4,1,"Change in refractive error from baseline","At 1 year",NA,"Liu 2024",2024,"GENSUM","GIV",0.12,0.089882,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G4_N1",4,1,"Change in refractive error from baseline","At 1 year",NA,"MASS Study 2018",2018,"GENSUM","GIV",0.26,0.0631,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G4_N1",4,1,"Change in refractive error from baseline","At 1 year",NA,"Peng 2023",2023,"GENSUM","GIV",0.76,0.221162,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G4_N1",4,1,"Change in refractive error from baseline","At 1 year",NA,"Raffa 2022",2022,"GENSUM","GIV",0.195,0.416441,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G4_N1",4,1,"Change in refractive error from baseline","At 1 year",NA,"Sankaridurg 2019",2019,"GENSUM","GIV",0.1774,0.0461,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G4_N1",4,1,"Change in refractive error from baseline","At 2 years",NA,"BLINK Study 2020",2020,"GENSUM","GIV",0.2106,0.066,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G4_N1",4,1,"Change in refractive error from baseline","At 2 years",NA,"Chamberlain 2019",2019,"GENSUM","GIV",0.52,0.099,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G4_N1",4,1,"Change in refractive error from baseline","At 2 years",NA,"DISC Study 2011",2011,"GENSUM","GIV",0.2,0.09,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G4_N1",4,1,"Change in refractive error from baseline","At 2 years",NA,"MASS Study 2018",2018,"GENSUM","GIV",0.29,0.1,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G4_N1",4,1,"Change in refractive error from baseline","At 2 years",NA,"Sankaridurg 2019",2019,"GENSUM","GIV",0.3226,0.0887,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G4_N1",4,1,"Change in refractive error from baseline","At 3 years",NA,"BLINK Study 2020",2020,"GENSUM","GIV",0.305,0.0764,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G4_N1",4,1,"Change in refractive error from baseline","At 3 years",NA,"Chamberlain 2019",2019,"GENSUM","GIV",0.66,0.1063,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G4_N2",4,2,"Change in axial length from baseline","At 2 years",NA,"BLINK Study 2020",2020,"GENSUM","GIV",-0.1296,0.0345,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G4_N2",4,2,"Change in axial length from baseline","At 2 years",NA,"Chamberlain 2019",2019,"GENSUM","GIV",-0.22,0.0424,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G4_N2",4,2,"Change in axial length from baseline","At 2 years",NA,"DISC Study 2011",2011,"GENSUM","GIV",-0.12,0.04,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G4_N2",4,2,"Change in axial length from baseline","At 2 years",NA,"MASS Study 2018",2018,"GENSUM","GIV",-0.16,0.0655,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G4_N2",4,2,"Change in axial length from baseline","At 2 years",NA,"Sankaridurg 2019",2019,"GENSUM","GIV",-0.1629,0.037,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G4_N2",4,2,"Change in axial length from baseline","At 3 years",NA,"BLINK Study 2020",2020,"GENSUM","GIV",-0.16,0.0438,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G4_N2",4,2,"Change in axial length from baseline","At 3 years",NA,"Chamberlain 2019",2019,"GENSUM","GIV",-0.28,0.0424,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G4_N2",4,2,"Change in axial length from baseline","At 1 year",NA,"Anstice 2011",2011,"GENSUM","GIV",-0.107,0.020686,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G4_N2",4,2,"Change in axial length from baseline","At 1 year",NA,"BLINK Study 2020",2020,"GENSUM","GIV",-0.0797,0.0217,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G4_N2",4,2,"Change in axial length from baseline","At 1 year",NA,"CONTROL Study 2016",2006,"GENSUM","GIV",-0.19,0.04,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G4_N2",4,2,"Change in axial length from baseline","At 1 year",NA,"Chamberlain 2019",2019,"GENSUM","GIV",-0.13,0.0424,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G4_N2",4,2,"Change in axial length from baseline","At 1 year",NA,"DISC Study 2011",2011,"GENSUM","GIV",-0.08,0.04,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G4_N2",4,2,"Change in axial length from baseline","At 1 year",NA,"Fang 2022",2022,"GENSUM","GIV",-0.14,0.050572,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G4_N2",4,2,"Change in axial length from baseline","At 1 year",NA,"Garcia-del Valle 2021",2021,"GENSUM","GIV",-0.09,0.0347,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G4_N2",4,2,"Change in axial length from baseline","At 1 year",NA,"Liu 2024",2024,"GENSUM","GIV",-0.08,0.03054,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G4_N2",4,2,"Change in axial length from baseline","At 1 year",NA,"MASS Study 2018",2018,"GENSUM","GIV",-0.12,0.031,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G4_N2",4,2,"Change in axial length from baseline","At 1 year",NA,"Peng 2023",2023,"GENSUM","GIV",-0.18,0.067481,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G4_N2",4,2,"Change in axial length from baseline","At 1 year",NA,"Raffa 2022",2022,"GENSUM","GIV",-0.1046,0.255772,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G4_N2",4,2,"Change in axial length from baseline","At 1 year",NA,"Sankaridurg 2019",2019,"GENSUM","GIV",-0.1151,0.018,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G4_N3",4,3,"Change in refractive error following cessation of treatment ","At 1 year after cessation of treatment",NA,"MASS Study 2018",2018,"GENSUM","GIV",0,0.12995191418367,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G4_N4",4,4,"Change in axial length following cessation of treatment ","At 1 year after cessation of treatment",NA,"MASS Study 2018",2018,"GENSUM","GIV",0,0.0329983164553722,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G6_N1",6,1,"Change in axial length from baseline","At 1 year",NA,"Bian 2020",2020,"GENSUM","GIV",-0.16,0.1,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G6_N1",6,1,"Change in axial length from baseline","At 1 year",NA,"Choi 2023",2023,"GENSUM","GIV",-0.17,0.056555,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G6_N1",6,1,"Change in axial length from baseline","At 1 year",NA,"Fang 2022",2022,"GENSUM","GIV",-0.11,0.05603,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G6_N1",6,1,"Change in axial length from baseline","At 1 year",NA,"Jakobsen 2022",2022,"GENSUM","GIV",-0.18,0.0481,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G6_N1",6,1,"Change in axial length from baseline","At 1 year",NA,"Lin 2024",2024,"GENSUM","GIV",-0.2,0.035346,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G6_N1",6,1,"Change in axial length from baseline","At 1 year",NA,"Lyu 2020",2020,"GENSUM","GIV",-0.2317,0.1043,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G6_N1",6,1,"Change in axial length from baseline","At 1 year",NA,"ROMIO Study 2012",2012,"GENSUM","GIV",-0.17,0.0351,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G6_N1",6,1,"Change in axial length from baseline","At 1 year",NA,"Ren 2017",2017,"GENSUM","GIV",-0.32,0.0873,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G6_N1",6,1,"Change in axial length from baseline","At 1 year",NA,"Tang 2021",2021,"GENSUM","GIV",-0.14,0.0539,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G6_N1",6,1,"Change in axial length from baseline","At 1 year",NA,"Xu 2023",2023,"GENSUM","GIV",-0.28,0.060104,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G6_N1",6,1,"Change in axial length from baseline","At 1 year",NA,"Zhang 2023",2023,"GENSUM","GIV",-0.23,0.0404,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G6_N1",6,1,"Change in axial length from baseline","At 1 year",NA,"Zhu 2023a",2023,"GENSUM","GIV",-0.13,0.011486,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G6_N1",6,1,"Change in axial length from baseline","At 2 years",NA,"Charm 2013",2013,"GENSUM","GIV",-0.32,0.1004,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G6_N1",6,1,"Change in axial length from baseline","At 2 years",NA,"Choi 2023",2023,"GENSUM","GIV",-0.23,0.09585,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G6_N1",6,1,"Change in axial length from baseline","At 2 years",NA,"ROMIO Study 2012",2012,"GENSUM","GIV",-0.27,0.0566,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G6_N1",6,1,"Change in axial length from baseline","At 2 years",NA,"Xu 2023",2023,"GENSUM","GIV",-0.38,0.065364,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G7_N1",7,1,"Change in refractive error from baseline (1 year)","Atropine (high dose)",NA,"ATOM Study 2006",2006,"GENSUM","GIV",0.79,0.051,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G7_N1",7,1,"Change in refractive error from baseline (1 year)","Atropine (high dose)",NA,"Yi 2015",2015,"GENSUM","GIV",1.17,0.05,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G7_N1",7,1,"Change in refractive error from baseline (1 year)","Atropine (high dose)",NA,"Zhu 2021",2021,"GENSUM","GIV",0.74,0.0768,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G7_N1",7,1,"Change in refractive error from baseline (1 year)","Atropine eyedrops (low dose)",NA,"CHAMP 2023",2023,"GENSUM","GIV",0.12,0.05752,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G7_N1",7,1,"Change in refractive error from baseline (1 year)","Atropine eyedrops (low dose)",NA,"Chan 2022",2022,"GENSUM","GIV",-0.04,0.103438,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G7_N1",7,1,"Change in refractive error from baseline (1 year)","Atropine eyedrops (low dose)",NA,"Chia 2023",2023,"GENSUM","GIV",0.189388,0.115452,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G7_N1",7,1,"Change in refractive error from baseline (1 year)","Atropine eyedrops (low dose)",NA,"Hansen 2023",2023,"GENSUM","GIV",0.192,0.115548,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G7_N1",7,1,"Change in refractive error from baseline (1 year)","Atropine eyedrops (low dose)",NA,"Hieda 2021",2021,"GENSUM","GIV",0.08,0.0663,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G7_N1",7,1,"Change in refractive error from baseline (1 year)","Atropine eyedrops (low dose)",NA,"Hu 2023",2023,"GENSUM","GIV",0.13,0.162502,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G7_N1",7,1,"Change in refractive error from baseline (1 year)","Atropine eyedrops (low dose)",NA,"LAMP Study 2019",2019,"GENSUM","GIV",0.3733,0.0646,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G7_N1",7,1,"Change in refractive error from baseline (1 year)","Atropine eyedrops (low dose)",NA,"Lee 2022",2022,"GENSUM","GIV",0.22,0.077272,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G7_N1",7,1,"Change in refractive error from baseline (1 year)","Atropine eyedrops (low dose)",NA,"MOSAIC Study 2024",2024,"GENSUM","GIV",0.03,0.063222,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G7_N1",7,1,"Change in refractive error from baseline (1 year)","Atropine eyedrops (low dose)",NA,"Ren 2017",2017,"GENSUM","GIV",0.8,0.0812,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G7_N1",7,1,"Change in refractive error from baseline (1 year)","Atropine eyedrops (low dose)",NA,"Repka 2023",2023,"GENSUM","GIV",0.06,0.062398,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G7_N1",7,1,"Change in refractive error from baseline (1 year)","Atropine eyedrops (low dose)",NA,"Sharma 2022",2022,"GENSUM","GIV",0.49,0.245967,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G7_N1",7,1,"Change in refractive error from baseline (1 year)","Atropine eyedrops (low dose)",NA,"Wei 2020",2020,"GENSUM","GIV",0.27,0.073,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G7_N1",7,1,"Change in refractive error from baseline (1 year)","Atropine eyedrops (low dose)",NA,"Xia 2023",2023,"GENSUM","GIV",0.39,0.077499,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G7_N1",7,1,"Change in refractive error from baseline (1 year)","Atropine eyedrops (low dose)",NA,"Zhang 2024",2024,"GENSUM","GIV",0.29,0.021531,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G7_N1",7,1,"Change in refractive error from baseline (1 year)","Atropine eyedrops (low dose)",NA,"Zhu 2023b",2023,"GENSUM","GIV",0.56,0.084373,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
"CD014758","CD014758_G7_N1",7,1,"Change in refractive error from baseline (1 year)","Pirenzepine 2% gel",NA,"PIR-205 Study 2004",2003,"GENSUM","GIV",0.27,0.08,"10.1002/14651858.CD014758.pub3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014758.pub3/full"
